applicant_id,age,gender,marital_status,num_dependents,education_level,state,residence_type,employment_type,work_experience_years,monthly_income_inr,bank_balance_avg_3m_inr,savings_rate_pct,upi_monthly_txn_count,upi_monthly_txn_value_inr,mobile_bill_ontime_pct,utility_bill_ontime_pct,gst_filed_regularly,credit_history_months,num_credit_accounts,has_credit_card,has_secured_loan,credit_mix_score,credit_utilization_pct,num_hard_inquiries_12m,num_missed_payments_24m,num_defaults,existing_active_loans,loan_purpose,loan_amount_requested_inr,loan_tenure_months,estimated_emi_inr,debt_to_income_ratio,credit_score,interest_rate_pct,loan_decision
BC00615,48,Male,Married,1,Higher Secondary,Karnataka,Owned,Business Owner,6,268512,400812,21.6,25,321454,99.5,76.2,1,2,2,1,1,2,23.0,1,0,1,3,Vehicle Loan,1318962,24,61352,0.284,751,9.69,Conditionally Approved
BC00616,45,Female,Married,0,Graduate,Karnataka,Owned,Business Owner,6,355505,295415,30.3,36,339496,71.3,76.6,1,42,1,0,1,1,65.0,0,1,0,4,Home Loan,2151847,84,36619,0.159,699,15.97,Conditionally Approved
BC00617,53,Female,Married,1,Post Graduate,Maharashtra,Owned,Salaried,0,47010,85549,12.7,36,28302,93.7,82.0,-1,85,8,0,0,1,5.9,1,1,0,4,Business Loan,4976730,180,55942,1.615,744,10.14,Rejected
BC00618,58,Female,Married,0,Post Graduate,Tamil Nadu,Owned,Business Owner,10,207608,416922,30.6,27,156878,87.8,94.8,1,34,10,1,1,3,25.3,1,0,0,3,Education Loan,1080120,12,95362,0.532,848,8.56,Conditionally Approved
BC00619,26,Male,Single,2,Secondary,Madhya Pradesh,Owned,Freelancer,1,24221,38062,6.9,38,11821,33.4,95.2,-1,17,3,1,0,2,73.1,2,1,0,3,Personal Loan,1084780,240,11050,1.076,576,22.95,Rejected
BC00620,64,Female,Single,0,Higher Secondary,Punjab,Owned,Salaried,20,179455,399508,4.8,35,129954,86.4,81.3,-1,68,9,1,1,3,22.3,1,2,0,5,Personal Loan,3734334,60,80821,0.59,769,11.28,Conditionally Approved
BC00621,52,Male,Married,2,Post Graduate,Uttar Pradesh,Owned,Salaried,2,86709,114454,16.4,41,41686,93.9,92.1,-1,61,12,0,0,1,61.4,3,0,0,3,Credit Card,1514123,60,32770,0.551,689,15.53,Conditionally Approved
BC00622,41,Male,Single,1,Higher Secondary,Uttar Pradesh,Owned,Unemployed,0,17679,1990,20.5,45,22176,62.3,64.7,-1,31,5,1,1,3,7.2,3,1,0,1,Personal Loan,1806608,60,39100,2.494,769,11.66,Rejected
BC00623,36,Male,Divorced,2,Higher Secondary,Uttar Pradesh,Rented,Salaried,2,78909,68427,3.7,35,31320,90.8,96.9,-1,6,1,0,0,0,28.5,2,0,0,0,Vehicle Loan,2617228,84,44539,0.564,770,9.53,Conditionally Approved
BC00624,41,Male,Married,3,Graduate,Gujarat,Company Provided,Freelancer,2,137226,390151,5.8,47,72357,76.3,47.4,-1,11,8,0,1,2,52.5,0,4,0,5,Home Loan,799045,24,37168,0.453,546,20.17,Rejected
BC00625,31,Male,Married,0,Graduate,Delhi,Parental,Self-Employed,0,59757,138239,14.6,32,67490,66.0,46.3,1,53,14,0,0,1,29.9,1,0,0,5,Vehicle Loan,922109,84,15692,0.681,730,11.97,Under Review
BC00626,57,Male,Single,4,Graduate,Gujarat,Owned,Salaried,4,177850,115540,5.9,25,245970,90.6,85.9,-1,65,6,0,1,2,23.6,0,0,0,0,Home Loan,4084480,48,105169,0.591,858,8.58,Conditionally Approved
BC00627,56,Male,Married,2,Post Graduate,Kerala,Parental,Freelancer,4,146379,42932,29.3,35,213349,71.3,52.0,-1,13,9,1,1,3,50.2,1,0,0,5,Credit Card,437405,180,4917,0.204,711,11.96,Conditionally Approved
BC00628,55,Female,Single,0,Graduate,Telangana,Parental,Self-Employed,6,71889,80322,20.0,34,93688,77.2,43.5,1,18,4,1,1,3,19.2,4,4,2,3,Business Loan,4611786,240,46976,0.862,508,20.84,Rejected
BC00629,39,Male,Single,1,Higher Secondary,Karnataka,Parental,Self-Employed,0,50944,128648,27.1,36,28211,89.3,73.6,1,3,6,0,1,2,20.8,1,1,2,4,Business Loan,4808669,240,48982,1.354,650,13.09,Rejected
BC00630,40,Female,Married,3,Graduate,Telangana,Parental,Salaried,3,36002,14665,3.0,33,23144,77.6,82.7,-1,49,13,1,0,2,24.9,0,0,1,2,Business Loan,4586363,180,51554,1.71,742,11.84,Rejected
BC00631,38,Female,Married,2,Graduate,Kerala,Parental,Self-Employed,0,53134,89038,32.3,48,71460,96.1,48.8,0,0,3,0,1,2,8.4,2,1,0,3,Vehicle Loan,1758175,36,57394,1.362,740,9.13,Rejected
BC00632,61,Female,Married,1,Graduate,Delhi,Owned,Salaried,6,119840,107556,15.2,25,163845,97.3,58.7,-1,1,12,1,1,3,19.8,1,1,0,4,Personal Loan,3437232,48,88504,0.905,742,9.55,Rejected
BC00633,34,Female,Married,3,Graduate,Punjab,Owned,Salaried,0,141219,311549,19.5,30,150933,57.6,88.7,-1,0,9,0,0,1,27.1,0,0,0,4,Education Loan,3151004,12,278197,2.112,733,10.75,Rejected
BC00634,35,Male,Married,2,Graduate,Tamil Nadu,Rented,Unemployed,12,16572,1677,4.1,23,11209,75.0,60.9,-1,41,12,1,1,3,32.8,1,0,1,5,Credit Card,2982208,240,30377,3.342,660,15.5,Rejected
BC00635,51,Female,Single,2,Higher Secondary,Telangana,Owned,Salaried,6,77142,69721,21.6,38,43884,78.5,36.9,-1,21,14,0,1,2,34.5,3,1,0,1,Personal Loan,1960155,60,42423,0.615,728,9.49,Conditionally Approved
BC00636,21,Female,Married,3,Post Graduate,Madhya Pradesh,Company Provided,Business Owner,3,154601,319997,11.9,33,204497,92.8,63.7,1,14,6,1,0,2,20.1,2,0,0,1,Credit Card,1758086,84,29918,0.226,844,8.63,Approved
BC00637,23,Male,Single,2,Higher Secondary,West Bengal,Rented,Salaried,2,160565,270645,12.7,39,87718,63.9,64.0,-1,97,1,1,0,1,20.2,2,0,1,5,Vehicle Loan,4237442,36,138327,1.017,760,11.98,Rejected
BC00638,36,Male,Married,1,Post Graduate,Telangana,Company Provided,Gig Worker,0,32092,75696,39.6,36,35114,80.1,64.9,-1,8,6,1,0,2,48.2,1,2,0,5,Vehicle Loan,3862197,180,43414,2.132,684,15.59,Rejected
BC00639,43,Male,Single,2,Higher Secondary,Madhya Pradesh,Parental,Salaried,1,59228,33005,8.1,32,86564,28.8,72.4,-1,19,14,0,0,1,29.2,2,0,0,0,Personal Loan,3950838,120,53976,0.911,745,10.55,Rejected
BC00640,31,Female,Single,3,Graduate,Karnataka,Rented,Unemployed,10,10127,16607,14.3,38,11609,39.7,75.9,-1,112,3,1,1,3,15.6,3,0,0,0,Home Loan,731376,12,64572,6.376,845,8.03,Rejected
BC00641,32,Male,Single,0,Higher Secondary,Delhi,Owned,Self-Employed,11,76576,51132,8.9,40,46650,48.3,87.5,1,22,3,1,1,3,16.3,1,0,0,2,Home Loan,1765872,60,38218,0.63,797,9.34,Conditionally Approved
BC00642,30,Female,Married,0,Higher Secondary,Madhya Pradesh,Owned,Salaried,0,74437,145430,21.3,34,47566,86.2,83.6,-1,32,0,1,0,1,62.3,2,1,0,2,Home Loan,1006740,240,10255,0.272,650,14.55,Conditionally Approved
BC00643,52,Female,Married,0,Graduate,Uttar Pradesh,Rented,Salaried,4,84711,40737,9.7,31,34856,71.3,97.0,-1,3,11,1,0,2,32.4,0,1,0,2,Vehicle Loan,2260846,84,38474,0.572,703,10.05,Conditionally Approved
BC00644,36,Male,Married,0,Higher Secondary,Telangana,Parental,Salaried,6,162888,86528,24.0,32,183002,88.0,81.7,-1,62,2,1,1,2,6.3,0,1,2,2,Personal Loan,4478760,180,50344,0.37,727,11.58,Rejected
BC00645,28,Female,Married,0,Post Graduate,Tamil Nadu,Company Provided,Self-Employed,4,120982,127248,7.7,25,111560,72.0,78.1,0,21,4,1,0,2,18.5,0,0,0,4,Personal Loan,2359231,12,208293,1.887,780,11.01,Rejected
BC00646,58,Female,Divorced,3,Post Graduate,Tamil Nadu,Owned,Salaried,0,89307,113021,7.7,36,48919,81.3,72.0,-1,64,4,1,0,2,35.6,0,1,0,4,Credit Card,4660764,120,63676,0.937,721,11.88,Rejected
BC00647,32,Male,Single,3,Secondary,Telangana,Owned,Gig Worker,1,31292,48372,6.6,41,17937,49.3,81.6,-1,11,1,0,0,0,27.9,0,3,0,0,Personal Loan,1554819,36,50756,1.622,659,14.66,Rejected
BC00648,44,Male,Single,0,Post Graduate,Telangana,Owned,Self-Employed,1,108079,192818,1.0,33,33594,80.5,90.4,1,21,3,1,1,3,25.4,1,0,0,1,Personal Loan,4545433,240,46300,0.475,811,7.63,Approved
BC00649,48,Female,Single,2,Graduate,Uttar Pradesh,Owned,Salaried,8,120028,175188,16.1,35,176934,68.8,68.4,-1,61,0,1,0,1,72.2,2,0,2,5,Home Loan,2017582,84,34334,0.494,542,16.09,Rejected
BC00650,28,Female,Single,2,Post Graduate,West Bengal,Parental,Business Owner,3,482680,112152,20.5,39,624405,88.5,18.9,1,145,14,0,0,1,61.2,2,2,0,1,Home Loan,890268,60,19268,0.05,665,12.09,Conditionally Approved
BC00651,48,Female,Single,1,Graduate,Punjab,Owned,Business Owner,3,223423,244879,9.8,37,172707,43.2,90.9,1,2,8,0,1,2,57.0,0,0,1,3,Business Loan,3780864,180,42500,0.257,628,15.54,Under Review
BC00652,56,Male,Married,1,Secondary,Kerala,Rented,Salaried,13,150149,41743,16.7,40,215510,91.0,70.7,-1,66,0,1,0,1,32.5,0,0,0,4,Vehicle Loan,102635,180,1154,0.141,752,9.48,Approved
BC00653,46,Male,Married,1,Graduate,Telangana,Rented,Salaried,5,188834,83548,19.0,24,210086,67.9,77.5,-1,14,5,1,1,3,27.0,1,0,0,2,Business Loan,4265250,36,139235,0.79,826,8.54,Under Review
BC00654,28,Other,Single,2,Graduate,Gujarat,Owned,Salaried,11,33259,12279,9.0,40,39969,95.7,91.1,-1,32,6,0,0,1,7.0,1,0,2,2,Home Loan,1033638,24,48080,1.746,648,14.8,Rejected
BC00655,48,Female,Single,1,Graduate,Rajasthan,Rented,Business Owner,3,457085,255271,14.1,27,510082,79.5,53.3,1,13,2,1,0,1,1.4,1,0,0,3,Vehicle Loan,4025904,24,187265,0.443,743,11.61,Conditionally Approved
BC00656,48,Male,Married,1,Graduate,Telangana,Rented,Business Owner,0,241387,593201,10.8,40,291648,95.3,75.2,1,38,11,0,0,1,20.1,1,0,0,1,Personal Loan,3313457,60,71713,0.318,816,7.55,Approved
BC00657,57,Female,Married,0,Graduate,Punjab,Owned,Self-Employed,13,122524,235241,13.3,35,61890,58.4,49.8,1,17,14,1,0,2,42.1,1,3,0,2,Home Loan,4236080,120,57873,0.554,641,13.76,Under Review
BC00658,61,Female,Married,3,Graduate,Maharashtra,Rented,Gig Worker,3,28771,45161,17.0,27,28048,96.1,31.4,-1,16,0,1,0,1,26.6,2,0,1,1,Home Loan,2841671,180,31942,1.284,690,14.63,Rejected
BC00659,56,Male,Married,2,Graduate,Maharashtra,Owned,Gig Worker,1,45461,101085,22.5,33,59974,27.0,56.0,-1,1,6,0,0,1,17.2,0,1,1,5,Home Loan,2111892,180,23739,1.072,605,13.88,Rejected
BC00660,47,Female,Married,2,Secondary,Tamil Nadu,Rented,Self-Employed,1,25703,74219,3.6,43,8314,83.4,88.1,1,6,2,1,0,1,61.1,1,0,1,3,Personal Loan,3481543,180,39135,2.106,605,13.99,Rejected
BC00661,37,Male,Single,3,Post Graduate,Rajasthan,Company Provided,Freelancer,0,128776,168859,13.8,39,57709,93.1,44.3,-1,99,12,0,0,1,27.9,1,1,0,1,Home Loan,4128140,36,134759,1.085,820,8.18,Rejected
BC00662,29,Female,Married,1,Post Graduate,Kerala,Rented,Salaried,3,88095,102674,18.1,31,52396,92.4,81.6,-1,254,9,1,1,3,47.7,1,0,0,5,Credit Card,3646219,24,169604,2.209,838,8.19,Rejected
BC00663,53,Male,Married,2,Below Secondary,Rajasthan,Rented,Salaried,9,142886,419448,8.1,38,93401,62.2,65.8,-1,60,11,1,1,3,10.6,0,2,0,1,Personal Loan,3515685,48,90524,0.669,765,11.31,Under Review
BC00664,40,Male,Married,1,Higher Secondary,Uttar Pradesh,Rented,Salaried,13,95910,224128,8.5,33,49801,70.1,75.3,-1,13,11,0,1,2,9.6,3,2,0,1,Home Loan,146748,12,12956,0.187,742,9.95,Conditionally Approved
BC00665,33,Female,Single,1,Higher Secondary,Gujarat,Parental,Salaried,13,48567,114308,6.1,54,50956,59.4,41.6,-1,20,5,1,1,3,23.0,2,1,0,2,Home Loan,3959308,36,129248,2.867,723,10.59,Rejected
BC00666,48,Female,Married,3,Higher Secondary,Telangana,Owned,Self-Employed,0,21305,39198,29.0,23,13908,63.9,78.0,1,53,12,1,1,3,41.4,0,0,0,0,Vehicle Loan,1498598,240,15265,0.716,758,11.1,Under Review
BC00667,49,Female,Married,2,Graduate,Telangana,Rented,Freelancer,2,33782,53049,24.0,39,16544,90.6,84.7,-1,138,11,1,0,2,23.1,2,2,0,4,Home Loan,4873325,120,66580,2.563,747,11.86,Rejected
BC00668,33,Male,Married,1,Higher Secondary,Delhi,Rented,Salaried,0,122136,207230,22.6,36,169402,97.2,90.3,-1,24,13,0,0,1,36.0,1,0,0,1,Education Loan,1008395,120,13777,0.154,768,9.31,Approved
BC00669,55,Female,Married,0,Post Graduate,Gujarat,Parental,Salaried,9,76631,152576,5.3,31,86903,92.7,49.0,-1,70,5,1,0,2,56.7,1,0,1,1,Credit Card,965767,12,85266,1.178,647,13.85,Rejected
BC00670,26,Male,Married,1,Higher Secondary,Punjab,Owned,Self-Employed,2,136987,163403,11.6,33,81544,98.8,66.0,0,147,13,1,1,3,31.7,0,0,2,1,Home Loan,351364,120,4800,0.072,718,10.53,Rejected
BC00671,38,Female,Single,2,Graduate,Gujarat,Parental,Freelancer,4,139591,330643,4.4,29,102340,87.7,80.2,-1,82,11,0,1,2,70.8,1,4,0,0,Personal Loan,1377878,120,18825,0.135,671,12.35,Conditionally Approved
BC00672,25,Female,Married,0,Below Secondary,Delhi,Rented,Salaried,6,90087,246545,16.7,38,107108,79.1,95.4,-1,10,3,0,1,2,13.4,3,0,0,5,Home Loan,3092244,48,79621,1.161,745,10.23,Rejected
BC00673,45,Male,Single,2,Higher Secondary,Rajasthan,Rented,Self-Employed,2,21511,37789,14.6,36,26869,86.5,80.1,1,0,11,0,0,1,16.2,0,2,0,3,Vehicle Loan,3419415,120,46716,2.869,662,13.95,Rejected
BC00674,22,Male,Single,3,Post Graduate,Telangana,Rented,Salaried,1,120998,145957,10.3,38,61918,65.4,76.4,-1,27,10,1,1,3,34.0,2,0,0,2,Personal Loan,2468126,180,27743,0.312,749,10.68,Conditionally Approved
BC00675,30,Other,Single,0,Graduate,Gujarat,Owned,Salaried,16,74812,158393,19.4,41,106524,96.2,84.4,-1,30,5,1,0,2,53.2,1,0,0,0,Personal Loan,2159571,36,70497,0.942,755,11.65,Rejected
BC00676,50,Female,Single,3,Post Graduate,Gujarat,Owned,Unemployed,16,13433,8440,23.7,36,16688,76.9,59.8,-1,8,10,1,1,3,63.3,1,1,3,5,Home Loan,3753713,24,174604,14.859,475,17.96,Rejected
BC00677,25,Female,Single,0,Higher Secondary,Punjab,Owned,Unemployed,1,14111,41047,24.0,23,18742,84.7,82.4,-1,13,9,0,1,2,19.0,2,0,0,1,Business Loan,3542804,120,48402,3.784,754,9.65,Rejected
BC00678,53,Male,Single,2,Graduate,Maharashtra,Owned,Salaried,3,199018,399661,7.9,42,94062,36.8,53.6,-1,57,3,1,0,2,56.7,2,1,0,5,Personal Loan,431856,60,9347,0.173,638,13.11,Under Review
BC00679,21,Male,Married,2,Graduate,Maharashtra,Rented,Unemployed,18,19601,5801,18.9,34,9252,95.0,98.7,-1,25,14,0,0,1,15.3,4,1,0,0,Home Loan,3693512,60,79938,4.078,740,9.17,Rejected
BC00680,38,Male,Single,1,Below Secondary,Kerala,Rented,Business Owner,0,57415,93947,8.9,24,38264,72.7,93.3,0,15,12,0,1,2,74.2,3,0,0,0,Business Loan,3815444,60,82577,1.438,688,14.75,Rejected
BC00681,52,Male,Married,1,Secondary,Maharashtra,Owned,Freelancer,2,21589,49136,23.8,31,8151,97.6,53.5,-1,38,7,1,1,3,9.3,2,1,0,0,Vehicle Loan,813361,120,11112,0.515,792,9.94,Conditionally Approved
BC00682,31,Male,Married,3,Below Secondary,Rajasthan,Rented,Self-Employed,0,108664,98423,25.8,29,44474,86.8,50.1,0,42,8,0,0,1,60.2,1,0,0,3,Education Loan,2758089,240,28094,0.397,666,15.56,Conditionally Approved
BC00683,41,Male,Married,0,Graduate,Telangana,Owned,Self-Employed,3,119188,29543,26.5,29,56239,99.0,94.2,1,58,1,1,0,1,27.5,0,0,0,4,Home Loan,4629097,180,52034,0.604,806,7.71,Conditionally Approved
BC00684,46,Male,Divorced,2,Higher Secondary,Delhi,Owned,Self-Employed,0,108326,164501,11.2,34,125107,73.5,59.0,0,6,6,1,1,3,48.2,0,0,0,2,Business Loan,4066899,84,69208,0.731,785,10.05,Under Review
BC00685,45,Male,Single,1,Secondary,Rajasthan,Owned,Business Owner,2,304205,765839,7.4,31,102297,65.4,71.7,1,54,8,1,0,2,7.1,1,0,0,3,Business Loan,3358085,120,45878,0.2,838,8.23,Approved
BC00686,42,Female,Single,2,Graduate,Punjab,Rented,Salaried,1,34168,28341,20.6,32,13664,94.9,66.9,-1,36,8,1,0,2,29.0,3,3,0,3,Home Loan,4005199,240,40797,1.633,669,12.25,Rejected
BC00687,47,Male,Married,2,Graduate,Uttar Pradesh,Owned,Salaried,3,74879,163187,10.7,38,107303,72.9,65.8,-1,2,11,1,1,3,42.2,2,1,0,4,Business Loan,4048880,84,68902,1.187,690,13.34,Rejected
BC00688,33,Female,Married,2,Higher Secondary,Gujarat,Owned,Salaried,27,84871,108855,19.8,33,33981,84.2,92.1,-1,60,4,0,1,2,47.5,1,1,0,3,Personal Loan,3318896,12,293020,3.629,742,10.75,Rejected
BC00689,53,Male,Married,1,Secondary,Uttar Pradesh,Rented,Business Owner,8,99976,27287,21.6,35,94473,72.9,66.3,1,19,0,1,0,1,17.4,0,1,2,0,Credit Card,1711127,48,44059,0.441,640,14.13,Rejected
BC00690,54,Male,Single,2,Higher Secondary,Tamil Nadu,Owned,Salaried,9,162653,159643,14.5,42,174216,79.1,73.8,-1,16,5,1,0,2,13.5,0,0,0,0,Home Loan,4303459,180,48374,0.297,834,7.91,Approved
BC00691,61,Female,Married,0,Graduate,Punjab,Rented,Business Owner,5,315976,319236,7.2,31,458264,85.3,63.3,1,23,14,1,0,2,11.3,3,1,0,5,Vehicle Loan,4706630,120,64302,0.283,766,10.75,Approved
BC00692,55,Male,Married,0,Post Graduate,Kerala,Owned,Unemployed,0,9920,27017,21.3,38,13687,46.5,98.1,-1,16,7,0,1,2,11.5,1,2,1,1,Personal Loan,2904135,36,94803,10.061,644,13.0,Rejected
BC00693,21,Male,Divorced,2,Higher Secondary,Karnataka,Parental,Salaried,1,89046,262425,27.0,29,73803,81.4,61.1,-1,16,0,0,0,0,6.2,0,0,0,3,Credit Card,526377,36,17183,0.361,758,9.6,Approved
BC00694,41,Female,Single,2,Graduate,Kerala,Parental,Business Owner,12,346292,245288,16.1,39,495404,80.3,91.0,1,66,1,1,1,2,43.4,2,2,1,1,Personal Loan,448422,36,14638,0.057,704,9.61,Conditionally Approved
BC00695,26,Male,Single,1,Higher Secondary,Tamil Nadu,Company Provided,Self-Employed,2,120583,162605,16.8,29,98724,88.1,70.9,1,5,12,0,1,2,32.8,0,1,2,2,Credit Card,171937,12,15180,0.209,651,15.94,Rejected
BC00696,48,Female,Married,2,Post Graduate,Madhya Pradesh,Rented,Freelancer,0,71683,210206,21.5,35,79131,58.7,61.8,-1,141,12,0,1,2,25.9,0,0,0,0,Credit Card,1183629,12,104501,1.458,839,8.09,Rejected
BC00697,37,Female,Divorced,2,Post Graduate,Rajasthan,Rented,Salaried,6,113668,145618,21.8,30,69511,93.2,95.7,-1,32,0,0,1,1,12.9,1,0,1,5,Personal Loan,428355,84,7290,0.284,733,11.79,Conditionally Approved
BC00698,25,Male,Single,1,Graduate,Kerala,Parental,Business Owner,1,397220,441945,23.0,34,422632,75.9,83.5,0,8,4,1,1,3,55.2,2,0,0,2,Education Loan,1941369,12,171400,0.457,755,11.29,Approved
BC00699,51,Male,Single,2,Graduate,Rajasthan,Rented,Gig Worker,1,15650,6552,10.9,39,14802,80.1,88.5,-1,5,1,1,1,2,29.4,2,0,0,5,Credit Card,4043611,60,87515,7.189,729,10.43,Rejected
BC00700,25,Female,Divorced,4,Higher Secondary,Maharashtra,Rented,Freelancer,31,83309,190321,20.0,30,85658,56.7,91.7,-1,35,14,1,1,3,39.0,2,2,1,4,Personal Loan,1398416,48,36007,0.672,639,15.72,Under Review
BC00701,58,Female,Divorced,2,Graduate,Gujarat,Rented,Business Owner,9,238799,333439,9.9,33,267259,85.7,53.0,1,40,9,0,1,2,29.1,1,3,2,0,Personal Loan,3165848,60,68518,0.287,642,14.52,Rejected
BC00702,23,Female,Married,2,Higher Secondary,Uttar Pradesh,Rented,Self-Employed,2,57946,113118,20.1,25,29445,64.8,70.4,1,2,9,0,0,1,36.8,1,2,0,2,Vehicle Loan,1725259,120,23571,0.579,608,14.03,Under Review
BC00703,43,Female,Married,1,Higher Secondary,Madhya Pradesh,Owned,Business Owner,19,140453,221717,6.6,39,92912,80.3,66.9,1,11,13,1,0,2,18.4,0,2,0,4,Personal Loan,1089474,84,18540,0.274,726,10.08,Conditionally Approved
BC00704,57,Male,Single,2,Post Graduate,Telangana,Parental,Freelancer,5,68592,41578,28.0,30,81178,78.7,62.8,-1,63,3,1,1,3,26.5,0,3,0,2,Home Loan,2009129,240,20465,0.444,758,9.68,Approved
BC00705,57,Male,Single,2,Secondary,Telangana,Company Provided,Self-Employed,6,48776,29825,13.5,24,24222,75.0,35.7,1,2,0,0,1,1,45.9,0,3,0,5,Home Loan,599391,84,10200,0.722,582,22.93,Under Review
BC00706,30,Female,Married,2,Higher Secondary,Uttar Pradesh,Owned,Salaried,0,187331,529265,19.7,44,133584,76.1,87.7,-1,77,6,0,1,2,29.7,2,0,0,4,Personal Loan,477479,240,4864,0.133,858,8.25,Approved
BC00707,30,Male,Single,3,Higher Secondary,Maharashtra,Parental,Freelancer,0,70798,189711,25.7,38,77862,90.4,71.1,-1,42,7,0,1,2,32.8,4,0,3,4,Personal Loan,1410764,48,36325,0.796,537,16.52,Rejected
BC00708,39,Female,Married,1,Secondary,Maharashtra,Owned,Business Owner,5,266101,497832,15.5,28,379242,95.8,89.7,1,22,4,0,1,2,32.1,1,0,0,0,Home Loan,3221553,12,284426,1.069,807,8.61,Rejected
BC00709,37,Female,Married,1,Graduate,Punjab,Owned,Business Owner,11,201538,20881,24.1,32,78672,93.5,58.5,0,17,1,1,1,2,9.6,2,0,0,1,Education Loan,2644545,12,233483,1.183,846,7.74,Rejected
BC00710,41,Female,Married,0,Graduate,West Bengal,Rented,Salaried,4,156265,211982,11.0,50,143744,94.8,97.4,-1,0,7,0,0,1,16.1,1,3,0,5,Business Loan,3232999,120,44169,0.443,729,10.54,Conditionally Approved
BC00711,34,Male,Married,2,Post Graduate,Karnataka,Owned,Business Owner,0,95475,156411,29.1,33,38026,90.8,95.1,0,69,0,0,1,1,37.6,0,0,0,5,Home Loan,1175832,36,38384,0.664,780,10.06,Under Review
BC00712,29,Female,Single,3,Graduate,West Bengal,Rented,Salaried,0,42569,59740,36.8,34,32138,83.4,76.3,-1,6,14,0,1,2,3.3,2,1,0,4,Business Loan,3297727,24,153394,4.073,769,9.07,Rejected
BC00713,21,Male,Divorced,1,Graduate,Gujarat,Owned,Business Owner,9,266232,741138,9.0,39,135902,69.3,93.8,1,14,6,0,1,2,45.4,1,1,0,4,Business Loan,2903502,84,49410,0.261,767,9.67,Approved
BC00714,33,Female,Single,1,Higher Secondary,Maharashtra,Rented,Salaried,0,87824,19191,24.3,38,94791,54.9,43.2,-1,33,0,1,1,2,50.0,1,0,1,0,Credit Card,612834,84,10429,0.119,661,14.91,Conditionally Approved
BC00715,24,Female,Single,2,Post Graduate,Kerala,Rented,Business Owner,3,203484,406824,17.7,48,246093,54.2,24.3,0,11,11,0,1,2,70.3,0,0,0,1,Home Loan,890597,120,12167,0.084,700,11.85,Conditionally Approved
BC00716,21,Male,Married,0,Post Graduate,Rajasthan,Parental,Unemployed,0,17764,17944,11.5,34,10602,80.6,90.7,-1,27,5,0,1,2,53.4,0,0,0,5,Home Loan,900122,60,19481,2.504,662,15.68,Rejected
BC00717,60,Male,Married,1,Graduate,Madhya Pradesh,Rented,Salaried,0,67070,115527,17.3,41,77497,82.0,83.3,-1,66,12,1,0,2,2.8,2,0,0,3,Credit Card,4691184,180,52732,1.01,820,7.69,Rejected
BC00718,52,Female,Single,1,Post Graduate,Uttar Pradesh,Owned,Unemployed,5,7623,15262,21.5,35,6374,78.5,94.7,-1,25,5,1,0,2,27.2,2,1,0,3,Credit Card,2622703,120,35831,6.668,743,10.98,Rejected
BC00719,54,Male,Single,2,Higher Secondary,Delhi,Rented,Self-Employed,5,33395,46031,7.7,42,21383,65.5,53.8,1,119,14,1,1,3,33.0,0,0,0,1,Business Loan,780559,24,36308,1.237,778,9.7,Rejected
BC00720,48,Male,Married,2,Higher Secondary,Madhya Pradesh,Parental,Freelancer,2,19006,10079,16.3,36,17639,92.8,71.6,-1,75,4,0,0,1,39.2,5,0,1,2,Business Loan,571727,12,50477,3.182,622,15.66,Rejected
BC00721,51,Female,Single,1,Graduate,Delhi,Rented,Gig Worker,1,34299,55057,6.2,45,25916,95.9,45.0,-1,16,14,1,1,3,13.1,2,0,0,0,Home Loan,1912015,240,19476,0.568,779,9.45,Conditionally Approved
BC00722,28,Female,Divorced,2,Post Graduate,Uttar Pradesh,Rented,Self-Employed,8,110676,310510,10.9,24,63749,98.1,37.2,1,20,1,1,0,1,38.5,3,0,0,1,Vehicle Loan,2500503,60,54118,0.534,735,11.95,Conditionally Approved
BC00723,59,Female,Married,3,Post Graduate,Telangana,Rented,Business Owner,1,75711,125230,18.3,32,91475,83.4,77.7,1,22,1,0,0,0,7.9,1,0,1,3,Home Loan,1582713,60,34254,0.651,689,15.8,Under Review
BC00724,46,Male,Married,0,Higher Secondary,Tamil Nadu,Rented,Freelancer,3,77901,35564,30.6,44,97924,75.5,51.7,-1,39,8,0,0,1,30.5,0,3,3,4,Home Loan,3010356,48,77512,1.252,460,17.42,Rejected
BC00725,54,Female,Married,2,Below Secondary,Uttar Pradesh,Rented,Self-Employed,17,122227,304354,24.6,34,154052,73.3,80.9,1,13,4,1,0,2,5.8,1,0,0,3,Education Loan,4790616,24,222836,1.946,778,11.12,Rejected
BC00726,23,Female,Married,2,Graduate,Tamil Nadu,Parental,Salaried,0,137082,101860,14.9,37,103986,91.8,71.1,-1,139,4,1,0,2,27.2,2,2,0,4,Home Loan,2055464,60,44486,0.47,719,10.28,Conditionally Approved
BC00727,32,Female,Single,3,Higher Secondary,Kerala,Owned,Business Owner,14,442573,519417,6.7,29,222806,75.6,85.2,1,37,6,1,1,3,18.9,0,1,0,0,Personal Loan,2926673,24,136134,0.308,860,7.86,Approved
BC00728,21,Female,Divorced,2,Secondary,Karnataka,Company Provided,Gig Worker,1,50581,67950,11.1,42,66185,98.7,77.2,-1,20,5,1,0,2,19.6,1,2,0,4,Credit Card,1332322,120,18202,0.755,720,10.27,Under Review
